comparison_id	dataset_class	evidence_role	workload_id	repeat_id	authority_output	candidate_output	authority_output_sha256	candidate_output_sha256	authority_query_fasta	candidate_query_fasta	authority_target_fasta	candidate_target_fasta	query_fasta_interval	target_fasta_interval	target_region_start0	query_ordinal_namespace	query_source_ordinal	query_sequence_sha256	target_ordinal_namespace	target_source_ordinal	target_sequence_sha256	assembly	target_coordinate_namespace	query_extraction_recipe_id	target_extraction_recipe_id	parameter_bundle_sha256	input_pair_digest	authority_receipt_sha256	candidate_receipt_sha256
phase2_holdout:hq05_ht02__repeat00	phase2_holdout_36	historical_regression_only	hq05_ht02	0	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht02__repeat00/authority/output/GRCh38-ENST00000442179.1|ENSG00000236772.1|ENSG00000236772|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht02__repeat00/candidate/output/GRCh38-ENST00000442179.1|ENSG00000236772.1|ENSG00000236772|GENCODE v49|GRCh38-target-TFOsorted	d6832fbac16f99c1258e0d863148ff155cb373f1ebbd82b1db6c735887d7cbb7	d6832fbac16f99c1258e0d863148ff155cb373f1ebbd82b1db6c735887d7cbb7	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht02__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht02__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht02__repeat00/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht02__repeat00/execution-snapshot/inputs/target.fa	0:986	0:2501	35159828	bioinformatics_phase2_holdout_query_v1	hq05	7bdb574d585d18e2f4bf5613a4c0ea9f23508841ff20898cb4366e4b4fa4681b	bioinformatics_phase2_holdout_target_v1	ht02	dd5cf8216eb638d071cd03bd9adc122c15ee07ea696b87724b240022829e4fd9	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	98c3e2d06f3093a8d2fabb716e166cc9ac877dbfbd3a01781757bb9e8bf23024	6e39ea321e2c6dbbba16401b021336294483ed9e653ed2b23fce9c4b2e7b55df	2d4a4e499104c71492892766de316132173211504d4a25d79b6262edad3b5106
phase2_holdout:hq05_ht02__repeat01	phase2_holdout_36	historical_regression_only	hq05_ht02	1	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht02__repeat01/authority/output/GRCh38-ENST00000442179.1|ENSG00000236772.1|ENSG00000236772|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht02__repeat01/candidate/output/GRCh38-ENST00000442179.1|ENSG00000236772.1|ENSG00000236772|GENCODE v49|GRCh38-target-TFOsorted	d6832fbac16f99c1258e0d863148ff155cb373f1ebbd82b1db6c735887d7cbb7	d6832fbac16f99c1258e0d863148ff155cb373f1ebbd82b1db6c735887d7cbb7	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht02__repeat01/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht02__repeat01/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht02__repeat01/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht02__repeat01/execution-snapshot/inputs/target.fa	0:986	0:2501	35159828	bioinformatics_phase2_holdout_query_v1	hq05	7bdb574d585d18e2f4bf5613a4c0ea9f23508841ff20898cb4366e4b4fa4681b	bioinformatics_phase2_holdout_target_v1	ht02	dd5cf8216eb638d071cd03bd9adc122c15ee07ea696b87724b240022829e4fd9	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	98c3e2d06f3093a8d2fabb716e166cc9ac877dbfbd3a01781757bb9e8bf23024	333704c150e897fb5849077a0daa11782d7caccc2d1188560140be61214a5dce	dd1de3cd91f284fa83a1204a6fab0637358ebb6bf5f12416ad9c5cf5a1a701bb
phase2_holdout:hq05_ht02__repeat02	phase2_holdout_36	historical_regression_only	hq05_ht02	2	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht02__repeat02/authority/output/GRCh38-ENST00000442179.1|ENSG00000236772.1|ENSG00000236772|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht02__repeat02/candidate/output/GRCh38-ENST00000442179.1|ENSG00000236772.1|ENSG00000236772|GENCODE v49|GRCh38-target-TFOsorted	d6832fbac16f99c1258e0d863148ff155cb373f1ebbd82b1db6c735887d7cbb7	d6832fbac16f99c1258e0d863148ff155cb373f1ebbd82b1db6c735887d7cbb7	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht02__repeat02/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht02__repeat02/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht02__repeat02/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht02__repeat02/execution-snapshot/inputs/target.fa	0:986	0:2501	35159828	bioinformatics_phase2_holdout_query_v1	hq05	7bdb574d585d18e2f4bf5613a4c0ea9f23508841ff20898cb4366e4b4fa4681b	bioinformatics_phase2_holdout_target_v1	ht02	dd5cf8216eb638d071cd03bd9adc122c15ee07ea696b87724b240022829e4fd9	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	98c3e2d06f3093a8d2fabb716e166cc9ac877dbfbd3a01781757bb9e8bf23024	9370c42223f0c8705acbf16ba44d509a276bcf6374fa6c862b27699e134376c9	91bc3696a5032be86531a8b08fed9e7552473b76abea347da0265ffb96068cf3
phase2_holdout:hq06_ht01__repeat00	phase2_holdout_36	historical_regression_only	hq06_ht01	0	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq06_ht01__repeat00/authority/output/GRCh38-ENST00000776628.1|ENSG00000301151.1|ENSG00000301151|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq06_ht01__repeat00/candidate/output/GRCh38-ENST00000776628.1|ENSG00000301151.1|ENSG00000301151|GENCODE v49|GRCh38-target-TFOsorted	f9d4ad7e7dbfca39fefeae015188a09b4184f15470aa8c9bcef6f3fa2ef07cf3	f9d4ad7e7dbfca39fefeae015188a09b4184f15470aa8c9bcef6f3fa2ef07cf3	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq06_ht01__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq06_ht01__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq06_ht01__repeat00/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq06_ht01__repeat00/execution-snapshot/inputs/target.fa	0:966	0:2501	18902298	bioinformatics_phase2_holdout_query_v1	hq06	62f5e96b099c0be002a286e48c3052fc7e8d3e19788878d7ffd24851a2877b94	bioinformatics_phase2_holdout_target_v1	ht01	7b789e19134114e831f6afb8f7ce4a3502fd3158fe723ab26a22c948538c67c0	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	3ec427d81bf0340db49a1093387e2d3fc98b1f1753cea051170ebf00c2156545	a19795c1d233c2681505b8f6f2a578b1945ff605ed363bd72153e70e91a9e6ba	751ad3e55a86a895091a94f00d935bfb6a38c2b0a61634c84893f7430b7318c4
phase2_holdout:hq06_ht02__repeat00	phase2_holdout_36	historical_regression_only	hq06_ht02	0	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq06_ht02__repeat00/authority/output/GRCh38-ENST00000776628.1|ENSG00000301151.1|ENSG00000301151|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq06_ht02__repeat00/candidate/output/GRCh38-ENST00000776628.1|ENSG00000301151.1|ENSG00000301151|GENCODE v49|GRCh38-target-TFOsorted	3676101a99ef7ff5e16b3ea356afbd59eae3e9338a65a83e0d45a75731d6e0f2	3676101a99ef7ff5e16b3ea356afbd59eae3e9338a65a83e0d45a75731d6e0f2	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq06_ht02__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq06_ht02__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq06_ht02__repeat00/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq06_ht02__repeat00/execution-snapshot/inputs/target.fa	0:966	0:2501	35159828	bioinformatics_phase2_holdout_query_v1	hq06	62f5e96b099c0be002a286e48c3052fc7e8d3e19788878d7ffd24851a2877b94	bioinformatics_phase2_holdout_target_v1	ht02	dd5cf8216eb638d071cd03bd9adc122c15ee07ea696b87724b240022829e4fd9	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	24567e64a793abd9b1ba4ddfb705736ebb7083dcf797453526738eb08969e29a	313c7a60fd09db1aec75f76b9cb930255d1e39d32e3e8b810c040093c31f992e	508c2a2260cd699c1d3081ad298f02d0919ab535412d1177e72ab8c0d7786f60
phase2_holdout:hq07_ht01__repeat00	phase2_holdout_36	historical_regression_only	hq07_ht01	0	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq07_ht01__repeat00/authority/output/GRCh38-ENST00000552060.2|ENSG00000257677.3|LINC02464|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq07_ht01__repeat00/candidate/output/GRCh38-ENST00000552060.2|ENSG00000257677.3|LINC02464|GENCODE v49|GRCh38-target-TFOsorted	c0bd188ad194fd46ded16e5b8b913cae711464a456cd4eff5528cfa1cacaf790	c0bd188ad194fd46ded16e5b8b913cae711464a456cd4eff5528cfa1cacaf790	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq07_ht01__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq07_ht01__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq07_ht01__repeat00/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq07_ht01__repeat00/execution-snapshot/inputs/target.fa	0:1059	0:2501	18902298	bioinformatics_phase2_holdout_query_v1	hq07	e36511c9c66a68f854ffc54ed9a0b7b9e553a0871eb4b901fdc113500102b77e	bioinformatics_phase2_holdout_target_v1	ht01	7b789e19134114e831f6afb8f7ce4a3502fd3158fe723ab26a22c948538c67c0	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	0c06db6d4eefb06a584d8c4a7bd1b47159767c9055f58bd2a1a02ff4d2fc3b8f	945e235a22d796c69c06e8a95adc4a3ca52892b95d772737f6118dcb9a4f4c8b	2b85eb68e53b6d959eaefca21d7174317182432e589ddb5e3d26cfd728c22f11
phase2_holdout:hq07_ht02__repeat00	phase2_holdout_36	historical_regression_only	hq07_ht02	0	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq07_ht02__repeat00/authority/output/GRCh38-ENST00000552060.2|ENSG00000257677.3|LINC02464|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq07_ht02__repeat00/candidate/output/GRCh38-ENST00000552060.2|ENSG00000257677.3|LINC02464|GENCODE v49|GRCh38-target-TFOsorted	ca851f3cb89c48c56d0125d65723167e77227345ba5354aed0f7d8a519de5bb7	ca851f3cb89c48c56d0125d65723167e77227345ba5354aed0f7d8a519de5bb7	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq07_ht02__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq07_ht02__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq07_ht02__repeat00/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq07_ht02__repeat00/execution-snapshot/inputs/target.fa	0:1059	0:2501	35159828	bioinformatics_phase2_holdout_query_v1	hq07	e36511c9c66a68f854ffc54ed9a0b7b9e553a0871eb4b901fdc113500102b77e	bioinformatics_phase2_holdout_target_v1	ht02	dd5cf8216eb638d071cd03bd9adc122c15ee07ea696b87724b240022829e4fd9	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	618e047a9bce6f34cdf0549d3520339e2408c3da02e64857435809e44f1e48b8	f45ac98c58a7946dd58b813c9431f6c07c6a65f5e22804127d26f24ca8fe2d86	88b2a656c123292186c66139c5e6f6eb5aa954c04dbb69a65877e03e3c3d4259
phase2_holdout:hq08_ht01__repeat00	phase2_holdout_36	historical_regression_only	hq08_ht01	0	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq08_ht01__repeat00/authority/output/GRCh38-ENST00000661904.1|ENSG00000287213.1|ENSG00000287213|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq08_ht01__repeat00/candidate/output/GRCh38-ENST00000661904.1|ENSG00000287213.1|ENSG00000287213|GENCODE v49|GRCh38-target-TFOsorted	e850574cdc802f83cd68457babba3377e17e91e4541584f7f176c9d1325111ea	e850574cdc802f83cd68457babba3377e17e91e4541584f7f176c9d1325111ea	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq08_ht01__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq08_ht01__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq08_ht01__repeat00/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq08_ht01__repeat00/execution-snapshot/inputs/target.fa	0:934	0:2501	18902298	bioinformatics_phase2_holdout_query_v1	hq08	2a74328fdc8216b2dc1fbd01b3fc524b48777dee56eec9decde3c33c3820d451	bioinformatics_phase2_holdout_target_v1	ht01	7b789e19134114e831f6afb8f7ce4a3502fd3158fe723ab26a22c948538c67c0	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	86cfb336114b6a30841a0fc287ca3665b3d29a9f651c5688a3163f4ef2b43eda	b39098b2730fdc333a51c085b806295eb826d3654bf3684491aadeb2d324310a	0e202f7e75d5cff46c4b1745c2dc6e2cf6e362df2487a78e2bdd04c35a05d1e4
phase2_holdout:hq08_ht02__repeat00	phase2_holdout_36	historical_regression_only	hq08_ht02	0	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq08_ht02__repeat00/authority/output/GRCh38-ENST00000661904.1|ENSG00000287213.1|ENSG00000287213|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq08_ht02__repeat00/candidate/output/GRCh38-ENST00000661904.1|ENSG00000287213.1|ENSG00000287213|GENCODE v49|GRCh38-target-TFOsorted	8123bc6f2629a5e0c71c173d21caca05a279081a392ae221900e5689033258b1	8123bc6f2629a5e0c71c173d21caca05a279081a392ae221900e5689033258b1	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq08_ht02__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq08_ht02__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq08_ht02__repeat00/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq08_ht02__repeat00/execution-snapshot/inputs/target.fa	0:934	0:2501	35159828	bioinformatics_phase2_holdout_query_v1	hq08	2a74328fdc8216b2dc1fbd01b3fc524b48777dee56eec9decde3c33c3820d451	bioinformatics_phase2_holdout_target_v1	ht02	dd5cf8216eb638d071cd03bd9adc122c15ee07ea696b87724b240022829e4fd9	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	3c863447d4ed14ab2c58c454ef2f571743114db4828a6cb5bae42b2edafef158	5bf83c4b43e8529d4ed88d71ca4e3c1fc98fca2c9bd9aca4d0685654a826898a	6434e74c753100c3361780f72d347b6c573d52de927abc5b840ec0113a632727
phase2_holdout:hq09_ht01__repeat00	phase2_holdout_36	historical_regression_only	hq09_ht01	0	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht01__repeat00/authority/output/GRCh38-ENST00000670550.1|ENSG00000229956.12|ZRANB2-DT|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht01__repeat00/candidate/output/GRCh38-ENST00000670550.1|ENSG00000229956.12|ZRANB2-DT|GENCODE v49|GRCh38-target-TFOsorted	44d10cde2d4a09ebdca6a3475ff29921706a6ac3575b757d55beba99492541b7	44d10cde2d4a09ebdca6a3475ff29921706a6ac3575b757d55beba99492541b7	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht01__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht01__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht01__repeat00/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht01__repeat00/execution-snapshot/inputs/target.fa	0:2171	0:2501	18902298	bioinformatics_phase2_holdout_query_v1	hq09	ede5247e8fb0c4217a2fa61cb621a91b0b0b111ad3510c8029863f9416ada78e	bioinformatics_phase2_holdout_target_v1	ht01	7b789e19134114e831f6afb8f7ce4a3502fd3158fe723ab26a22c948538c67c0	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	231dffb709d2b2d19e0773c1d18c1b973576c70cc9a7cc29cf9ba3e4308eda13	e7fb45708d237e2e78d4b386a9ecfb175b4f6a6e521d80372d8c229de95b720b	cf1221affc03cac8a853a46678071b081d2ae5c76f3124d6e705b2fd716a168d
phase2_holdout:hq09_ht01__repeat01	phase2_holdout_36	historical_regression_only	hq09_ht01	1	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht01__repeat01/authority/output/GRCh38-ENST00000670550.1|ENSG00000229956.12|ZRANB2-DT|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht01__repeat01/candidate/output/GRCh38-ENST00000670550.1|ENSG00000229956.12|ZRANB2-DT|GENCODE v49|GRCh38-target-TFOsorted	44d10cde2d4a09ebdca6a3475ff29921706a6ac3575b757d55beba99492541b7	44d10cde2d4a09ebdca6a3475ff29921706a6ac3575b757d55beba99492541b7	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht01__repeat01/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht01__repeat01/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht01__repeat01/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht01__repeat01/execution-snapshot/inputs/target.fa	0:2171	0:2501	18902298	bioinformatics_phase2_holdout_query_v1	hq09	ede5247e8fb0c4217a2fa61cb621a91b0b0b111ad3510c8029863f9416ada78e	bioinformatics_phase2_holdout_target_v1	ht01	7b789e19134114e831f6afb8f7ce4a3502fd3158fe723ab26a22c948538c67c0	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	231dffb709d2b2d19e0773c1d18c1b973576c70cc9a7cc29cf9ba3e4308eda13	bfc19cb3ab6fc95eb5bb0e1bd60f1f2328cd2fa0b51352e2c37aa99c9b703f91	4d223aa62e35be502e6b33d76a28aedcc1583cb78ac253cc2a245ded0f7a9a97
phase2_holdout:hq09_ht01__repeat02	phase2_holdout_36	historical_regression_only	hq09_ht01	2	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht01__repeat02/authority/output/GRCh38-ENST00000670550.1|ENSG00000229956.12|ZRANB2-DT|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht01__repeat02/candidate/output/GRCh38-ENST00000670550.1|ENSG00000229956.12|ZRANB2-DT|GENCODE v49|GRCh38-target-TFOsorted	44d10cde2d4a09ebdca6a3475ff29921706a6ac3575b757d55beba99492541b7	44d10cde2d4a09ebdca6a3475ff29921706a6ac3575b757d55beba99492541b7	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht01__repeat02/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht01__repeat02/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht01__repeat02/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht01__repeat02/execution-snapshot/inputs/target.fa	0:2171	0:2501	18902298	bioinformatics_phase2_holdout_query_v1	hq09	ede5247e8fb0c4217a2fa61cb621a91b0b0b111ad3510c8029863f9416ada78e	bioinformatics_phase2_holdout_target_v1	ht01	7b789e19134114e831f6afb8f7ce4a3502fd3158fe723ab26a22c948538c67c0	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	231dffb709d2b2d19e0773c1d18c1b973576c70cc9a7cc29cf9ba3e4308eda13	92a2eeba52ad17bb528833ad7ef7669cd28ba862ac0e6691a8ac9d0e108c5391	3c4357bf00991dc0ee4c4bc55651151e9132f5ab04137da814e90a6bd057feea
phase2_holdout:hq09_ht02__repeat00	phase2_holdout_36	historical_regression_only	hq09_ht02	0	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht02__repeat00/authority/output/GRCh38-ENST00000670550.1|ENSG00000229956.12|ZRANB2-DT|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht02__repeat00/candidate/output/GRCh38-ENST00000670550.1|ENSG00000229956.12|ZRANB2-DT|GENCODE v49|GRCh38-target-TFOsorted	26842adb67ceab170273ec2b6bb8ebbc8eb60fbdb3172564b78fbb7343bf51be	26842adb67ceab170273ec2b6bb8ebbc8eb60fbdb3172564b78fbb7343bf51be	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht02__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht02__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht02__repeat00/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht02__repeat00/execution-snapshot/inputs/target.fa	0:2171	0:2501	35159828	bioinformatics_phase2_holdout_query_v1	hq09	ede5247e8fb0c4217a2fa61cb621a91b0b0b111ad3510c8029863f9416ada78e	bioinformatics_phase2_holdout_target_v1	ht02	dd5cf8216eb638d071cd03bd9adc122c15ee07ea696b87724b240022829e4fd9	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	54ae7748eb51a5a30d34220c413627934fc244d80f57c14b3bc04b5d4db0aeb2	8d21b91b96b6b41e4dc9ea1a492208b5801ccc2f037cc29295c1c47ea17c4faa	35c69e66ae5da9b0eafa150e9f68401c78ec741951d5ff4b9b2abc83ea8af6c2
phase2_holdout:hq09_ht02__repeat01	phase2_holdout_36	historical_regression_only	hq09_ht02	1	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht02__repeat01/authority/output/GRCh38-ENST00000670550.1|ENSG00000229956.12|ZRANB2-DT|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht02__repeat01/candidate/output/GRCh38-ENST00000670550.1|ENSG00000229956.12|ZRANB2-DT|GENCODE v49|GRCh38-target-TFOsorted	26842adb67ceab170273ec2b6bb8ebbc8eb60fbdb3172564b78fbb7343bf51be	26842adb67ceab170273ec2b6bb8ebbc8eb60fbdb3172564b78fbb7343bf51be	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht02__repeat01/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht02__repeat01/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht02__repeat01/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq09_ht02__repeat01/execution-snapshot/inputs/target.fa	0:2171	0:2501	35159828	bioinformatics_phase2_holdout_query_v1	hq09	ede5247e8fb0c4217a2fa61cb621a91b0b0b111ad3510c8029863f9416ada78e	bioinformatics_phase2_holdout_target_v1	ht02	dd5cf8216eb638d071cd03bd9adc122c15ee07ea696b87724b240022829e4fd9	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	54ae7748eb51a5a30d34220c413627934fc244d80f57c14b3bc04b5d4db0aeb2	347852fa560a92cf7a63c9610f07b9b62bcf08f63db56f6591ea73bbd4f79bab	9c925d23a11d35b7426b3a6bc6ed049e23d11c42f7d6fc714580c357fed279ef
