record_type	query_ordinal_namespace	query_source_ordinal	target_ordinal_namespace	target_source_ordinal	query_id	target_id	query_sha256	target_sha256	query_region	target_region	assembly	coordinate_namespace	pair_digest	source_receipt_path	exclusion_reason
query_only	phase3_application_role_ordinal	46	NA	NA	aq046	NA	e55de086ba87a3700115a62ca82788543bec9af1f2be5c3a6ffcfb7c61bee919	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	47	NA	NA	aq047	NA	128a270e78d0632e55cc67c2e6b055d68296c332b1fb74577c9fb1c7746dda07	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	48	NA	NA	aq048	NA	90dad83d2658a8b5c0b8959b08b78bea999e275ddebea6fa4d57cba2c9aff51a	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	49	NA	NA	aq049	NA	955f990684cae466b5ee0e39c1e05f789ce1ff1ccbf7c0bca05b25098593a0ac	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	5	NA	NA	aq005	NA	c5e6bb79c9d119b478cbcae47538a72a42598683eaebdfe03c3e717cd684f5f1	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	50	NA	NA	aq050	NA	622a6576e324ba1badbcd4a8a1c308870b714620dad912086f21a7396cd85f2c	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	6	NA	NA	aq006	NA	0b1fbf70f80d071403f3ab95e9f4e702bc64a85776f375fa44726272e311735b	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	7	NA	NA	aq007	NA	3924bf5bbd87f45ec0ed8b57f01d4266c46d77efdf9db827f9c39af3ad1a5cd9	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	8	NA	NA	aq008	NA	bab192889972e6fc9a5cb766a8b3a722cd4c97ec0ee1d3527ae804c45c4c93af	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	9	NA	NA	aq009	NA	6e2721df32e10b86b7d5f39ee31e2b6fee8e35a35cc2bde372e3bc7f8bd104de	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	1	NA	at0001	NA	add605082b3b5425dd1eb55477f3b86185a4c69bf0dcd88e35357fcf54d30a5a	NA	chr21:10519583-10522083	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	10	NA	at0010	NA	c5b76be3376d56ed97e37ef9e236e585e3c644a53928d89a7c4ecb3e41e381ef	NA	chr21:17612401-17614901	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	100	NA	at0100	NA	451b9556754e1b17a781744597da2b0161bea967f0d14325f7c55977a558cadb	NA	chr21:34373507-34376007	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	101	NA	at0101	NA	b7bf29fd28a736d9fc49b9918c82e59d9b579416761627807a5df95ed7fe9820	NA	chr21:34400572-34403072	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	102	NA	at0102	NA	7b8c374ab4d21b8d50c1a06e8c23a20968e4e1a6c698c1bc9213e2b83b959040	NA	chr21:34423451-34425951	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	103	NA	at0103	NA	2cb441de06ba1a9dbbb5b3ff461f48c98cdf316e611eacf51a29a8bc1cf3656a	NA	chr21:34511710-34514210	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	104	NA	at0104	NA	313e4e9e636ec0d660197709f58129fd064543a7a535ca6c10e5ae747921ca07	NA	chr21:34614413-34616913	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	105	NA	at0105	NA	e39bb87f182085c461dd78d54976301ed5e0ca8adeda86a8afd264ff0b6b5976	NA	chr21:34614613-34617113	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	106	NA	at0106	NA	45ed37f583b5293aee8230ccd09c9d26bf7ebce576409bd285b2553a22929d27	NA	chr21:34666994-34669494	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	107	NA	at0107	NA	2abd420fa392620a7add13996dc8a7c946921d0e4eb4d6c777df6f3c82f09d69	NA	chr21:35048802-35051302	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	108	NA	at0108	NA	dd8ed005d05cbd50c9f104e74ae7c8fcdd6525f0b7e680fbc9b21ea398dd76f4	NA	chr21:36060026-36062526	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	109	NA	at0109	NA	a609d882bdbfc2ff77abb0765f18b2a41351a4b81d798c3b9c773ab9e767afe3	NA	chr21:36068024-36070524	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	11	NA	at0011	NA	b5c7e21c5900785277f5f2508a1aae7e73a58b3b9ae01da8e9588a99de4be8d6	NA	chr21:17818856-17821356	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	110	NA	at0110	NA	8ba7484b2b3a334a83c036f4d4e6a69b8f86cc42d227a54246d65b65a738c869	NA	chr21:36133079-36135579	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	111	NA	at0111	NA	f71ff457ab7a5823ab1a3975b7b0de5d3c5166fbf714cfaaf61ca1b991e7b8c8	NA	chr21:36154824-36157324	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	112	NA	at0112	NA	0765931f0df1469659aea3e330f14d97fd400ceb310cee35727563ed48d8c908	NA	chr21:36318197-36320697	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	113	NA	at0113	NA	f61c784e3df8e7d3616cf248f778492ddd161bf3804834a12260e686f894bf50	NA	chr21:36383392-36385892	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	114	NA	at0114	NA	300861dcc9bd8d58b104cbf34aea3015ec39fac4972bdfa66f63e2de7816f785	NA	chr21:36479622-36482122	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	115	NA	at0115	NA	0be5501117985ae4c75061f47a4b3a2eaaad1edc19d22cff653600c413e1da26	NA	chr21:36697115-36699615	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	116	NA	at0116	NA	b948d3d5860a3117961161514cc6d3a1a4e5dc7e40da6a806d665d707834e8db	NA	chr21:36966169-36968669	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	117	NA	at0117	NA	dffcb1a7b6f0196825eaaa69bd7cd30e46d9a34114076122417ed505ca2659d7	NA	chr21:37004702-37007202	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	118	NA	at0118	NA	54ab5c75bab838ba77c931a39b263fc7cf7f930c99cfaaa79e449a8bf81aa3e4	NA	chr21:37072571-37075071	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	119	NA	at0119	NA	911d341abc81f3d3c25d6ea0befcbe2e4b8fbdb922270efd1fbc826c2aed8dc4	NA	chr21:37071254-37073754	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	12	NA	at0012	NA	f84b5d148ea13c2657a50963471af2c6c374006aafad8c443335bb87f270a993	NA	chr21:18242833-18245333	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	120	NA	at0120	NA	52a14aaeaf519e07f7d19b4abf61163bafcfc90c99e1fb500a2506aa2dd4dfa7	NA	chr21:37266834-37269334	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	121	NA	at0121	NA	e54a070920d381fbc8c1eb103d34a17760810b29cb97e087e16b8e35880f821a	NA	chr21:37364773-37367273	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	122	NA	at0122	NA	e784b4a99811cc14cc323cf80337f7e0713c3f6c0de3c0b55d002c510890b4c1	NA	chr21:37915957-37918457	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	123	NA	at0123	NA	e563019c3d6e66d235f2b4e588b46819b1de37ec263a66d6b909820e02be6f84	NA	chr21:38254991-38257491	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	124	NA	at0124	NA	c3dba9bc75a1be20a7a354fb89d35ff5c0352ca450a33623cf616e69bfab60cc	NA	chr21:38497977-38500477	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	125	NA	at0125	NA	ba414c3d4dedbdaec516df77f0c9add89bbc36e35db1b243a0c127db42033ba9	NA	chr21:38803929-38806429	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	126	NA	at0126	NA	1a77446962a15976f428947d095d07c310e4b60bea33666395f94b3cdf11010c	NA	chr21:39182951-39185451	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	127	NA	at0127	NA	d6b98f37495477661e610eb318cbb9dacc3f171c3092340fe4dfaf53de161c3d	NA	chr21:39313132-39315632	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	128	NA	at0128	NA	2cc92de73ebf85c538fb4ef29fe7d650a06460d2c47f601c5d434387da25c3aa	NA	chr21:39348588-39351088	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	129	NA	at0129	NA	602c5848f509830c856e5a0ceb879c05ade82fac5bbde25b12b49dcef57ede76	NA	chr21:39378326-39380826	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	13	NA	at0013	NA	1722c9fc1524bfeaaa10c893db5e1b87b386a66d8e46cb6b51dc2de87c26a99a	NA	chr21:18403285-18405785	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	130	NA	at0130	NA	f059086ec59991a066ff48b151c072ce2e412351e0ec99c1394ad0684a43000c	NA	chr21:39378332-39380832	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	131	NA	at0131	NA	bb9edc675ad1cdc1c72f5c8787bf52cff8e16f1ab39a0ac63ffd9e704a3539c4	NA	chr21:39445278-39447778	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	132	NA	at0132	NA	34defe1662b15f4060e809f13a2d1ae3baf86c364c511e5255bc3fafed582372	NA	chr21:39449970-39452470	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	133	NA	at0133	NA	a78c2b574da8adfd41445d71f07e6b2948c7336adc92ae5f094c7d2d056371a5	NA	chr21:39610940-39613440	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	134	NA	at0134	NA	7950f7a815a293d9e5c2fbf3c32126d3b0b4af0317f459d5ae8af2f4d4dfc7b9	NA	chr21:39743183-39745683	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	135	NA	at0135	NA	1d57b47ef44322357656fe05458b83e1ee4332b88648d13b8b9f9dc2c604cc8f	NA	chr21:39865438-39867938	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	136	NA	at0136	NA	1db9d03c411b8c1cf8165128eb3a74866499fc92deea5ef387fb485452e2146b	NA	chr21:40846658-40849158	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	137	NA	at0137	NA	2777d25e65fb32d187bbe29dedbfd3e86118d35ab8757c096c9b7d89d6fdd4f9	NA	chr21:41166160-41168660	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	138	NA	at0138	NA	fbea4d5cb1689c697994f1e82543fae4834216a4f8076f3f210445a0d440b7ff	NA	chr21:41314801-41317301	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	139	NA	at0139	NA	570575451d68ab9fa4b61fecb309a1169597923ff87667a2a051c94bbb9e8af0	NA	chr21:41360027-41362527	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	14	NA	at0014	NA	6584a5c57448323efeb6ad4298674fa9cb9d78f8da8d864c680c180ab85845c3	NA	chr21:20996409-20998909	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	140	NA	at0140	NA	82dfc4f1c87b6aec52149b29c84ae5b99a702b64f0ec684f5c4e1a2fb2c06e58	NA	chr21:41424239-41426739	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	141	NA	at0141	NA	fcf73af04faa167c9fe3e789238ebf308fb3e71f13df7a167a9bb0605cabc861	NA	chr21:41507658-41510158	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	142	NA	at0142	NA	13ca4a9146c5236905c2133a09ecd91cf6fdc760237312ddcbf3069a5876b2f3	NA	chr21:41766552-41769052	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	143	NA	at0143	NA	6c28100043c9ca9f27a6dd1ca62553836995c469c067d24bd1ca72bebfae95ad	NA	chr21:41878844-41881344	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	144	NA	at0144	NA	6fad0652f32c40f69ed4c61ced98dc416c06db9cc045422c3634acdf53948f48	NA	chr21:41953518-41956018	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
target_only	NA	NA	phase3_application_role_ordinal	145	NA	at0145	NA	d68416227e062d9d311086e9901172382f1625c7b6c5e247de2c84da6447521f	NA	chr21:42009860-42012360	GRCh38	GRCh38_0_based_half_open	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
