record_id	record_role	source_release	assembly	original_gene_id	original_gene_name	original_transcript_id	selection_rule	sequence_length	chromosome	strand	tss	region_start	region_end	sequence_sha256	file_sha256	path	license_note	split	status
at0307	target	GENCODE v49	GRCh38	ENSG00000100034.14	PPM1F	ENST00000263212.10	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	21952848	21952348	21954848	1b836f5cf5618b5f8117068ce027c9410faa8f1ddeb39d4f05c915f992393b6a	67c68bb14478cd96594cc07f9b1e05749495215364e48e3360933b7e63817ee8	reproduce/bioinformatics/application_inputs/targets/at0307.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0308	target	GENCODE v49	GRCh38	ENSG00000100038.21	TOP3B	ENST00000357179.10	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	21982787	21982287	21984787	05a73994536563a653e3c74abbb46685206c8515e23340e16832133055c692cb	72e426571d1656a842e396b9d49222f0e5d5083c455f137817c488a063e4e3f6	reproduce/bioinformatics/application_inputs/targets/at0308.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0309	target	GENCODE v49	GRCh38	ENSG00000169575.5	VPREB1	ENST00000403807.4	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	22244786	22242786	22245286	38a635804872c375f85ae0acf69f228ecdf36060188d6a8e6af19054ab0a7e27	bc854c91457a97f9390e326c804e5c188916d2f1b41e7f560f1c99f3dc498466	reproduce/bioinformatics/application_inputs/targets/at0309.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0310	target	GENCODE v49	GRCh38	ENSG00000275004.4	ZNF280B	ENST00000626650.3	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	22508742	22508242	22510742	e38a7359c50e2eeac13c27e09e69250984a4d83883253ee7ad2c9059fb231b63	0387ff8197c2cd2a4a8a81c9ae7bba89925a1e1bd689056992adafd63ebf62ca	reproduce/bioinformatics/application_inputs/targets/at0310.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0311	target	GENCODE v49	GRCh38	ENSG00000169548.3	ZNF280A	ENST00000302097.3	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	22520270	22519770	22522270	01610682172c9b6e75f4ef08eb5d2ebebb424d90985d419f831823414c2e5a58	a250dea49961d00fbb1f7595b4642d8f1fdee0458adf22e477475064c477ef05	reproduce/bioinformatics/application_inputs/targets/at0311.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0312	target	GENCODE v49	GRCh38	ENSG00000185686.18	PRAME	ENST00000405655.8	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	22559265	22558765	22561265	7fb7164bb5bb0ac4547831ab058d10607bfd336e406604ea91b011d0b076c609	3fdcba983e402a3e2b21e59e7cce813fd67fc2482e85e90bea652f0cf07774d3	reproduce/bioinformatics/application_inputs/targets/at0312.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0313	target	GENCODE v49	GRCh38	ENSG00000100121.14	GGTLC2	ENST00000448514.3	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	22644614	22642614	22645114	d0dfb877190561347f5c2e8df245501e7890a51fa9ac3bdf07e4559b61d1509e	53704f566ee5db6f68bdde92de9d4dbcff997c6a6b3d88e8e5946dd83b4cbf0a	reproduce/bioinformatics/application_inputs/targets/at0313.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0314	target	GENCODE v49	GRCh38	ENSG00000254709.8	IGLL5	ENST00000526893.6	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	22887816	22885816	22888316	d8060fc96e1e2e605fe22deb028365ec3fa8eb15815340f795e8bb6fb9377913	ad81879e28598827aec3a18be1df30a32906ab6725d6ecaa5765c339fac3cbd8	reproduce/bioinformatics/application_inputs/targets/at0314.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0315	target	GENCODE v49	GRCh38	ENSG00000128266.10	GNAZ	ENST00000615612.2	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	23070519	23068519	23071019	83118a9688829d6444ce92ccc7768ce57ec12e5d090837e4bd65e44f22a33c67	994fb1d858b4d8a1062659e35201d81068f530f2d36dede622c506557b3db73b	reproduce/bioinformatics/application_inputs/targets/at0315.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0316	target	GENCODE v49	GRCh38	ENSG00000100218.12	RSPH14	ENST00000216036.9	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	23141990	23141490	23143990	d52362dc2329188b8cdf3c8853969c6336154e47fa2adb9ed10aaa7b7746408f	a1020120317951af3089a277ef5731b37d7b41cf2200ba441e8df7b0bb31808c	reproduce/bioinformatics/application_inputs/targets/at0316.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0317	target	GENCODE v49	GRCh38	ENSG00000100228.15	RAB36	ENST00000263116.8	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	23145477	23143477	23145977	3cfb62b07c752ce2048e01c67a1ddc43bf52faaa89bcccdece7a7b3854440b04	ad977b0d16f47fc72676d4d7fee5571a02847a52a9cd0662f3204178fb27be8f	reproduce/bioinformatics/application_inputs/targets/at0317.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0318	target	GENCODE v49	GRCh38	ENSG00000186716.22	BCR	ENST00000305877.13	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	23180509	23178509	23181009	b0aab76a8a532ae7dc8349edb94edcd22e942b7e550911c7383c27838eaf00f0	38e0a7aa66ee11b6f22e79615502296a8829e5e53aa769d4f02852c6e0ac4f7b	reproduce/bioinformatics/application_inputs/targets/at0318.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0319	target	GENCODE v49	GRCh38	ENSG00000128322.7	IGLL1	ENST00000330377.3	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	23580290	23579790	23582290	db15a087ad9585a8fb1bffb8ce06116812bc2547f9b2e00df5ac7da2c0a606ce	4533e54dc84e383e33f674f88bb2ddac610c33255b7e2f7f113b776ad8bd89c4	reproduce/bioinformatics/application_inputs/targets/at0319.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0320	target	GENCODE v49	GRCh38	ENSG00000189269.13	DRICH1	ENST00000317749.9	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	23632321	23631821	23634321	c030a6491222cd21ae6286b545116a03f6e555fcf2d55ef63c917da2d041d4a9	7e683395fbb67dcb6d6dd1b127974f9295d6cfd521795a4c2ec4c9eb8b6446f6	reproduce/bioinformatics/application_inputs/targets/at0320.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0321	target	GENCODE v49	GRCh38	ENSG00000159496.15	RGL4	ENST00000290691.10	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	23691013	23689013	23691513	a7671cbfbe0d4cbe7c632bfe5566a4de02ee945aeb77a519c9ffeb7daabea382	5f55d25d094849c4616ada61def1516aec280ecea0b731d1850444986d2c8122	reproduce/bioinformatics/application_inputs/targets/at0321.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0322	target	GENCODE v49	GRCh38	ENSG00000187792.6	ZNF70	ENST00000341976.5	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	23751112	23750612	23753112	d0dc3f6774a6f7a479279ecbd14208f4d0082bde5876a245658009b0fc28eb73	f2e28abc8aa98c5a110bc678559062e3a764e640a659aa1bba181a641b9e4268	reproduce/bioinformatics/application_inputs/targets/at0322.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0323	target	GENCODE v49	GRCh38	ENSG00000128218.8	VPREB3	ENST00000248948.4	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	23754425	23753925	23756425	112c9e1a536e0c0c66f4f04dfcd920409c9d6516aac1fcce9cbe7ceb465488e3	e7a9252885018699a47aea7b5c7018f4c4ee570d07c276465033ed365a98b16b	reproduce/bioinformatics/application_inputs/targets/at0323.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0324	target	GENCODE v49	GRCh38	ENSG00000169314.16	C22orf15	ENST00000402217.8	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	23762990	23760990	23763490	a348e3f7b95ae32787adcb649e51e028490b8db6f8c3eba5035a841e9efb7f87	57fd424bb372277c852d2431ca51ad01bd4bc2c5ffb1a57face93800d6cea299	reproduce/bioinformatics/application_inputs/targets/at0324.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0325	target	GENCODE v49	GRCh38	ENSG00000250479.10	CHCHD10	ENST00000484558.3	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	23767972	23767472	23769972	499880af2d7458003eafb5ea754ed8012a5a13119ba283fec22612e1264885a3	dc66bf9a0fce8426818224d539e0ec1926339e9ea8ecd0bb848656b8663fd4f2	reproduce/bioinformatics/application_inputs/targets/at0325.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0326	target	GENCODE v49	GRCh38	ENSG00000099953.11	MMP11	ENST00000215743.8	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	23772849	23770849	23773349	1e9b2528dfa3446632ab9ffd3d0211b5b408429c385caf690df63866ebfdfeac	faacd90f58e7a99cba341f35005b31bc460922f876612c1fe3f21ce4b69f148f	reproduce/bioinformatics/application_inputs/targets/at0326.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
